id,split,source,cve_id,cwe,attck_tags,perturbation_strategy,difficulty,path_hops,num_nodes,num_edges,data_license
AVP-R-1019,train,lmdg-synthetic,CVE-2022-65211,CWE-307,T1059.003;T1078,Noisy Decoy,2,5,6,5,CC-BY-4.0
AVP-R-1020,train,lanl,CVE-2023-18083,CWE-200,T1557.001,NTLM Relay,2,9,10,9,CC-BY-4.0
AVP-R-1021,train,lanl,CVE-2021-66307,CWE-306,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-1022,train,lmdg-synthetic,CVE-2022-63156,CWE-640,T1021.004;T1078.001,Role Confusion,3,7,8,7,CC-BY-4.0
AVP-R-1023,train,mitre-engenuity,CVE-2023-57950,CWE-287,T1078.001,Role Confusion,3,9,10,9,CC-BY-4.0
AVP-R-1024,train,lmdg-synthetic,CVE-2021-34249,CWE-620,T1021.004;T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-1025,train,mitre-engenuity,CVE-2022-11370,CWE-287,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1026,train,lanl,CVE-2021-40414,CWE-798,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-1027,train,mitre-engenuity,CVE-2023-50963,CWE-200,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-1028,train,lmdg-synthetic,CVE-2021-32605,CWE-384,T1059.001;T1557.001,NTLM Relay,3,5,6,5,CC-BY-4.0
AVP-R-1029,train,mitre-engenuity,CVE-2021-46990,CWE-287,T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-1030,train,lanl,CVE-2021-51511,CWE-307,T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-1031,train,lanl,CVE-2021-42469,CWE-620,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1032,train,mitre-engenuity,CVE-2023-12740,CWE-287,T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-1033,train,lanl,CVE-2022-53292,CWE-613,T1029,Slow Exfiltration,1,4,5,4,CC-BY-4.0
AVP-R-1034,train,mitre-engenuity,CVE-2021-54799,CWE-620,T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-1035,train,mitre-engenuity,CVE-2021-58087,CWE-306,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1036,train,lanl,CVE-2023-66581,CWE-307,T1029,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-1037,train,mitre-engenuity,CVE-2022-37263,CWE-200,T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-1038,train,lmdg-synthetic,CVE-2021-12877,CWE-306,T1021.004;T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-1039,train,lmdg-synthetic,CVE-2023-39044,CWE-798,T1059.001;T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1040,train,lmdg-synthetic,CVE-2021-40003,CWE-200,T1029;T1087,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1041,train,mitre-engenuity,CVE-2021-38770,CWE-287,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-1042,train,mitre-engenuity,CVE-2023-16028,CWE-521,T1047;T1569.002,Tool Injection,1,6,7,6,CC-BY-4.0
AVP-R-1043,train,lanl,CVE-2023-43154,CWE-798,T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-1044,train,lmdg-synthetic,CVE-2023-38222,CWE-613,T1047;T1059.003;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-1045,train,mitre-engenuity,CVE-2021-48223,CWE-200,T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-1046,train,lanl,CVE-2023-33290,CWE-287,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-1047,train,mitre-engenuity,CVE-2022-43839,CWE-620,T1078,Noisy Decoy,2,10,11,10,CC-BY-4.0
AVP-R-1048,train,lanl,CVE-2022-55347,CWE-306,T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-1049,train,lanl,CVE-2022-16713,CWE-200,T1047;T1569.002,Tool Injection,2,5,6,5,CC-BY-4.0
AVP-R-1050,train,lmdg-synthetic,CVE-2023-37400,CWE-287,T1029;T1059.003,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1051,train,lmdg-synthetic,CVE-2021-44113,CWE-200,T1047;T1087;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-1052,train,lanl,CVE-2021-54388,CWE-521,T1029,Slow Exfiltration,4,9,10,9,CC-BY-4.0
AVP-R-1053,train,mitre-engenuity,CVE-2021-16165,CWE-384,T1029,Slow Exfiltration,2,6,7,6,CC-BY-4.0
AVP-R-1054,train,mitre-engenuity,CVE-2021-61786,CWE-640,T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-1055,train,mitre-engenuity,CVE-2023-35756,CWE-640,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1056,train,lmdg-synthetic,CVE-2023-47675,CWE-384,T1021.006;T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-1057,train,lanl,CVE-2022-65622,CWE-613,T1029,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-1058,train,lmdg-synthetic,CVE-2021-12055,CWE-384,T1029;T1049,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-1059,train,lmdg-synthetic,CVE-2023-10685,CWE-384,T1021.001;T1557.001,NTLM Relay,1,7,8,7,CC-BY-4.0
AVP-R-1060,train,lanl,CVE-2021-52744,CWE-798,T1557.001,NTLM Relay,1,4,5,4,CC-BY-4.0
AVP-R-1061,train,lanl,CVE-2023-51374,CWE-798,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-1062,train,mitre-engenuity,CVE-2023-57950,CWE-287,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-1063,train,lanl,CVE-2023-60416,CWE-640,T1047;T1569.002,Tool Injection,2,7,8,7,CC-BY-4.0
AVP-R-1064,train,mitre-engenuity,CVE-2021-11233,CWE-200,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-1065,train,lmdg-synthetic,CVE-2022-45483,CWE-200,T1047;T1059.001;T1569.002,Tool Injection,2,5,6,5,CC-BY-4.0
AVP-R-1066,train,lmdg-synthetic,CVE-2023-45209,CWE-620,T1021.004;T1047;T1569.002,Tool Injection,3,8,9,8,CC-BY-4.0
AVP-R-1067,train,lanl,CVE-2022-52470,CWE-287,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-1068,train,lanl,CVE-2022-63156,CWE-640,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-1069,train,lanl,CVE-2021-16987,CWE-306,T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-1070,train,lmdg-synthetic,CVE-2022-64800,CWE-287,T1021.006;T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-1071,train,lanl,CVE-2023-16028,CWE-521,T1029,Slow Exfiltration,4,6,7,6,CC-BY-4.0
AVP-R-1072,train,lmdg-synthetic,CVE-2021-55210,CWE-287,T1021.001;T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-1073,train,lanl,CVE-2021-10000,CWE-287,T1557.001,NTLM Relay,2,4,5,4,CC-BY-4.0
AVP-R-1074,train,mitre-engenuity,CVE-2022-54936,CWE-640,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-1075,train,lanl,CVE-2023-34934,CWE-798,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-1076,train,lanl,CVE-2023-43565,CWE-384,T1557.001,NTLM Relay,4,9,10,9,CC-BY-4.0
AVP-R-1077,train,lmdg-synthetic,CVE-2023-14795,CWE-384,T1049;T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-1078,train,lmdg-synthetic,CVE-2021-17398,CWE-521,T1059.001;T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-1079,train,lanl,CVE-2022-12603,CWE-200,T1029,Slow Exfiltration,4,7,8,7,CC-BY-4.0
AVP-R-1080,train,lmdg-synthetic,CVE-2022-56169,CWE-620,T1047;T1049;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-1081,train,lmdg-synthetic,CVE-2022-56991,CWE-307,T1021.004;T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-1082,train,lmdg-synthetic,CVE-2023-66581,CWE-307,T1059.003;T1078,Noisy Decoy,4,7,8,7,CC-BY-4.0
AVP-R-1083,train,lanl,CVE-2022-35619,CWE-620,T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-1084,train,lanl,CVE-2021-33016,CWE-640,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-1085,train,lanl,CVE-2021-10411,CWE-307,T1078,Noisy Decoy,2,8,9,8,CC-BY-4.0
AVP-R-1086,train,mitre-engenuity,CVE-2023-15206,CWE-640,T1029,Slow Exfiltration,2,8,9,8,CC-BY-4.0
AVP-R-1087,train,lanl,CVE-2021-36304,CWE-798,T1047;T1569.002,Tool Injection,3,6,7,6,CC-BY-4.0
AVP-R-1088,train,lanl,CVE-2022-45483,CWE-200,T1078,Noisy Decoy,4,7,8,7,CC-BY-4.0
AVP-R-1089,train,mitre-engenuity,CVE-2022-13425,CWE-384,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-1090,train,mitre-engenuity,CVE-2022-63567,CWE-306,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1091,train,lmdg-synthetic,CVE-2021-60553,CWE-200,T1018;T1029,Slow Exfiltration,3,4,5,4,CC-BY-4.0
AVP-R-1092,train,mitre-engenuity,CVE-2021-12466,CWE-640,T1078,Noisy Decoy,2,7,8,7,CC-BY-4.0
AVP-R-1093,train,lanl,CVE-2021-63841,CWE-307,T1047;T1569.002,Tool Injection,2,8,9,8,CC-BY-4.0
AVP-R-1094,train,lanl,CVE-2021-44524,CWE-798,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-1095,train,lmdg-synthetic,CVE-2023-61649,CWE-620,T1047;T1049;T1569.002,Tool Injection,2,5,6,5,CC-BY-4.0
AVP-R-1096,train,lmdg-synthetic,CVE-2023-38222,CWE-613,T1018;T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-1097,train,lmdg-synthetic,CVE-2022-14658,CWE-521,T1018;T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-1098,train,lmdg-synthetic,CVE-2021-35071,CWE-307,T1021.004;T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-1099,train,lanl,CVE-2022-53703,CWE-200,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-1100,train,lmdg-synthetic,CVE-2021-37948,CWE-521,T1029;T1059.001,Slow Exfiltration,2,7,8,7,CC-BY-4.0
AVP-R-1101,train,mitre-engenuity,CVE-2022-62745,CWE-384,T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-1102,train,lanl,CVE-2023-49730,CWE-287,T1047;T1569.002,Tool Injection,3,6,7,6,CC-BY-4.0
AVP-R-1103,train,mitre-engenuity,CVE-2021-11644,CWE-798,T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-1104,train,lanl,CVE-2023-12740,CWE-287,T1078,Noisy Decoy,3,10,11,10,CC-BY-4.0
AVP-R-1105,train,lmdg-synthetic,CVE-2022-36441,CWE-307,T1018;T1047;T1569.002,Tool Injection,4,8,9,8,CC-BY-4.0
AVP-R-1106,train,mitre-engenuity,CVE-2021-63019,CWE-620,T1029,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-1107,train,lanl,CVE-2023-60416,CWE-640,T1029,Slow Exfiltration,4,9,10,9,CC-BY-4.0
AVP-R-1108,train,lanl,CVE-2021-60553,CWE-200,T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-1109,train,lanl,CVE-2022-45072,CWE-613,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1110,train,lanl,CVE-2023-48908,CWE-521,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-1111,train,mitre-engenuity,CVE-2021-62197,CWE-306,T1047;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-1112,train,mitre-engenuity,CVE-2023-62882,CWE-613,T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-1113,train,lanl,CVE-2023-15206,CWE-640,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-1114,train,lanl,CVE-2022-43839,CWE-620,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-1115,train,lanl,CVE-2021-49456,CWE-640,T1078.001,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-1116,train,lanl,CVE-2021-48634,CWE-798,T1078.001,Role Confusion,2,9,10,9,CC-BY-4.0
AVP-R-1117,train,mitre-engenuity,CVE-2022-63978,CWE-521,T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-1118,train,mitre-engenuity,CVE-2021-61786,CWE-640,T1557.001,NTLM Relay,4,8,9,8,CC-BY-4.0
AVP-R-1119,train,lanl,CVE-2022-59868,CWE-521,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1120,train,lmdg-synthetic,CVE-2021-39592,CWE-613,T1059.003;T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-1121,train,mitre-engenuity,CVE-2023-36989,CWE-620,T1078.001,Role Confusion,2,4,5,4,CC-BY-4.0
AVP-R-1122,train,mitre-engenuity,CVE-2021-12055,CWE-384,T1047;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-1123,train,lanl,CVE-2022-40551,CWE-307,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1124,train,mitre-engenuity,CVE-2021-60553,CWE-200,T1078,Noisy Decoy,2,7,8,7,CC-BY-4.0
AVP-R-1125,train,lanl,CVE-2023-45620,CWE-287,T1078.001,Role Confusion,1,10,11,10,CC-BY-4.0
AVP-R-1126,train,lmdg-synthetic,CVE-2021-42880,CWE-287,T1018;T1557.001,NTLM Relay,1,5,6,5,CC-BY-4.0
AVP-R-1127,train,lanl,CVE-2022-45894,CWE-798,T1078.001,Role Confusion,4,7,8,7,CC-BY-4.0
AVP-R-1128,train,lmdg-synthetic,CVE-2021-64663,CWE-200,T1021.001;T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1129,train,lmdg-synthetic,CVE-2023-43154,CWE-798,T1021.001;T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-1130,train,lanl,CVE-2022-49593,CWE-200,T1047;T1569.002,Tool Injection,1,7,8,7,CC-BY-4.0
AVP-R-1131,train,lanl,CVE-2023-64937,CWE-306,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-1132,train,lmdg-synthetic,CVE-2023-52196,CWE-640,T1018;T1029,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-1133,train,lmdg-synthetic,CVE-2021-14110,CWE-287,T1018;T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-1134,train,lanl,CVE-2023-37811,CWE-307,T1047;T1569.002,Tool Injection,4,9,10,9,CC-BY-4.0
AVP-R-1135,train,lanl,CVE-2022-65622,CWE-613,T1078,Noisy Decoy,3,5,6,5,CC-BY-4.0
AVP-R-1136,train,lmdg-synthetic,CVE-2023-60416,CWE-640,T1047;T1059.003;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-1137,train,mitre-engenuity,CVE-2023-53018,CWE-521,T1078,Noisy Decoy,2,5,6,5,CC-BY-4.0
AVP-R-1138,train,mitre-engenuity,CVE-2022-49593,CWE-200,T1557.001,NTLM Relay,2,10,11,10,CC-BY-4.0
AVP-R-1139,train,lmdg-synthetic,CVE-2022-40551,CWE-307,T1021.006;T1047;T1569.002,Tool Injection,4,5,6,5,CC-BY-4.0
AVP-R-1140,train,mitre-engenuity,CVE-2023-34934,CWE-798,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-1141,train,lmdg-synthetic,CVE-2022-66444,CWE-798,T1018;T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-1142,train,lmdg-synthetic,CVE-2023-52196,CWE-640,T1049;T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-1143,train,lmdg-synthetic,CVE-2022-42606,CWE-640,T1018;T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-1144,train,lmdg-synthetic,CVE-2022-13014,CWE-798,T1021.001;T1029,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-1145,train,lanl,CVE-2021-63019,CWE-620,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1146,train,lanl,CVE-2022-10959,CWE-620,T1029,Slow Exfiltration,3,6,7,6,CC-BY-4.0
AVP-R-1147,train,lanl,CVE-2022-53292,CWE-613,T1029,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-1148,train,lanl,CVE-2022-59868,CWE-521,T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-1149,train,lmdg-synthetic,CVE-2021-35482,CWE-613,T1021.004;T1029,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-1150,train,lmdg-synthetic,CVE-2022-38085,CWE-384,T1018;T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-1151,train,lanl,CVE-2023-33290,CWE-287,T1078,Noisy Decoy,4,9,10,9,CC-BY-4.0
AVP-R-1152,train,lanl,CVE-2022-12192,CWE-613,T1078,Noisy Decoy,2,10,11,10,CC-BY-4.0
AVP-R-1153,train,lanl,CVE-2021-34660,CWE-287,T1078.001,Role Confusion,3,7,8,7,CC-BY-4.0
AVP-R-1154,train,lanl,CVE-2022-16713,CWE-200,T1047;T1569.002,Tool Injection,2,7,8,7,CC-BY-4.0
AVP-R-1155,train,lanl,CVE-2021-13699,CWE-620,T1029,Slow Exfiltration,3,10,11,10,CC-BY-4.0
AVP-R-1156,train,lmdg-synthetic,CVE-2021-49045,CWE-384,T1047;T1059.001;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-1157,train,lanl,CVE-2022-15069,CWE-620,T1029,Slow Exfiltration,3,4,5,4,CC-BY-4.0
AVP-R-1158,train,lanl,CVE-2023-58361,CWE-307,T1047;T1569.002,Tool Injection,3,8,9,8,CC-BY-4.0
AVP-R-1159,train,lmdg-synthetic,CVE-2023-35345,CWE-384,T1021.001;T1078,Noisy Decoy,3,5,6,5,CC-BY-4.0
AVP-R-1160,train,lmdg-synthetic,CVE-2023-16028,CWE-521,T1047;T1049;T1569.002,Tool Injection,4,8,9,8,CC-BY-4.0
AVP-R-1161,train,lanl,CVE-2023-35756,CWE-640,T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-1162,train,lmdg-synthetic,CVE-2021-38770,CWE-287,T1021.001;T1029,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-1163,train,lanl,CVE-2022-50826,CWE-640,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-1164,train,lanl,CVE-2023-57539,CWE-620,T1078.001,Role Confusion,4,7,8,7,CC-BY-4.0
AVP-R-1165,train,lmdg-synthetic,CVE-2022-15891,CWE-307,T1021.004;T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-1166,train,mitre-engenuity,CVE-2023-44798,CWE-521,T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-1167,train,mitre-engenuity,CVE-2023-44387,CWE-306,T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-1168,train,lanl,CVE-2022-16302,CWE-613,T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-1169,train,lanl,CVE-2021-33838,CWE-521,T1029,Slow Exfiltration,3,10,11,10,CC-BY-4.0
AVP-R-1170,train,mitre-engenuity,CVE-2021-42469,CWE-620,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-1171,train,lanl,CVE-2023-16850,CWE-287,T1029,Slow Exfiltration,3,8,9,8,CC-BY-4.0
AVP-R-1172,train,lmdg-synthetic,CVE-2021-65896,CWE-640,T1029;T1059.003,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1173,train,mitre-engenuity,CVE-2022-44250,CWE-287,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-1174,train,lanl,CVE-2023-60416,CWE-640,T1078.001,Role Confusion,4,7,8,7,CC-BY-4.0
AVP-R-1175,train,lanl,CVE-2022-47538,CWE-521,T1078,Noisy Decoy,3,10,11,10,CC-BY-4.0
AVP-R-1176,train,lanl,CVE-2023-13562,CWE-613,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1177,train,lanl,CVE-2023-44798,CWE-521,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-1178,train,lanl,CVE-2021-63019,CWE-620,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1179,train,mitre-engenuity,CVE-2023-38633,CWE-200,T1078.001,Role Confusion,3,7,8,7,CC-BY-4.0
AVP-R-1180,train,mitre-engenuity,CVE-2022-15480,CWE-287,T1029,Slow Exfiltration,2,6,7,6,CC-BY-4.0
AVP-R-1181,train,mitre-engenuity,CVE-2021-48634,CWE-798,T1047;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-1182,train,mitre-engenuity,CVE-2021-11233,CWE-200,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-1183,train,mitre-engenuity,CVE-2023-36578,CWE-521,T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-1184,train,lmdg-synthetic,CVE-2022-56580,CWE-287,T1078.001;T1087,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-1185,train,lmdg-synthetic,CVE-2022-17946,CWE-640,T1021.006;T1029,Slow Exfiltration,2,8,9,8,CC-BY-4.0
AVP-R-1186,train,mitre-engenuity,CVE-2022-16302,CWE-613,T1029,Slow Exfiltration,1,7,8,7,CC-BY-4.0
AVP-R-1187,train,mitre-engenuity,CVE-2023-39866,CWE-640,T1047;T1569.002,Tool Injection,2,8,9,8,CC-BY-4.0
AVP-R-1188,train,lanl,CVE-2021-56854,CWE-798,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-1189,train,mitre-engenuity,CVE-2023-45209,CWE-620,T1557.001,NTLM Relay,3,7,8,7,CC-BY-4.0
AVP-R-1190,train,mitre-engenuity,CVE-2021-50278,CWE-521,T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-1191,train,lmdg-synthetic,CVE-2021-39181,CWE-307,T1047;T1059.001;T1569.002,Tool Injection,2,10,11,10,CC-BY-4.0
AVP-R-1192,train,lanl,CVE-2021-40825,CWE-384,T1029,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-1193,train,mitre-engenuity,CVE-2023-63293,CWE-200,T1078.001,Role Confusion,3,6,7,6,CC-BY-4.0
AVP-R-1194,train,mitre-engenuity,CVE-2022-33975,CWE-384,T1557.001,NTLM Relay,3,8,9,8,CC-BY-4.0
AVP-R-1195,train,lmdg-synthetic,CVE-2023-32468,CWE-521,T1047;T1059.003;T1569.002,Tool Injection,4,8,9,8,CC-BY-4.0
AVP-R-1196,train,lanl,CVE-2022-64800,CWE-287,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1197,train,lanl,CVE-2021-14521,CWE-307,T1078,Noisy Decoy,3,10,11,10,CC-BY-4.0
AVP-R-1198,train,mitre-engenuity,CVE-2021-38770,CWE-287,T1047;T1569.002,Tool Injection,1,6,7,6,CC-BY-4.0
AVP-R-1199,train,lmdg-synthetic,CVE-2022-48771,CWE-307,T1021.004;T1078.001,Role Confusion,3,9,10,9,CC-BY-4.0
AVP-R-1200,train,mitre-engenuity,CVE-2023-36167,CWE-306,T1557.001,NTLM Relay,3,5,6,5,CC-BY-4.0
AVP-R-1201,train,lanl,CVE-2021-65485,CWE-384,T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-1202,train,lmdg-synthetic,CVE-2021-10000,CWE-287,T1021.004;T1078.001,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-1203,train,lanl,CVE-2022-16302,CWE-613,T1078.001,Role Confusion,4,9,10,9,CC-BY-4.0
AVP-R-1204,train,mitre-engenuity,CVE-2021-37537,CWE-306,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-1205,train,lanl,CVE-2022-60690,CWE-287,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-1206,train,mitre-engenuity,CVE-2022-12192,CWE-613,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-1207,train,mitre-engenuity,CVE-2023-63293,CWE-200,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-1208,train,lmdg-synthetic,CVE-2022-63156,CWE-640,T1059.003;T1078,Noisy Decoy,4,10,11,10,CC-BY-4.0
AVP-R-1209,train,mitre-engenuity,CVE-2021-45346,CWE-640,T1078.001,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-1210,train,lmdg-synthetic,CVE-2023-17261,CWE-307,T1047;T1059.001;T1569.002,Tool Injection,3,6,7,6,CC-BY-4.0
AVP-R-1211,train,lanl,CVE-2021-62197,CWE-306,T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-1212,train,lanl,CVE-2023-34112,CWE-613,T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-1213,train,mitre-engenuity,CVE-2023-50552,CWE-613,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1214,train,lanl,CVE-2023-39455,CWE-384,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-1215,train,lanl,CVE-2023-43565,CWE-384,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-1216,train,lmdg-synthetic,CVE-2023-61238,CWE-521,T1047;T1049;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-1217,train,lanl,CVE-2022-40962,CWE-613,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-1218,train,lanl,CVE-2021-34249,CWE-620,T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-1219,train,mitre-engenuity,CVE-2022-56580,CWE-287,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-1220,train,lanl,CVE-2023-37400,CWE-287,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-1221,train,mitre-engenuity,CVE-2022-17124,CWE-798,T1078.001,Role Confusion,3,7,8,7,CC-BY-4.0
AVP-R-1222,train,mitre-engenuity,CVE-2023-61649,CWE-620,T1078,Noisy Decoy,4,7,8,7,CC-BY-4.0
